SOH,cycle
1.090878102484453,112
1.0909321723575012,113
1.0907439927148523,114
1.0906949242318191,115
1.0904420521841691,116
1.0889932997317755,117
1.0834914802043656,118
1.08312239476669,119
1.0821622009132383,120
1.0847202143073318,121
1.0863265347008737,122
1.0815890744672458,123
1.0810939435768248,124
1.08127269051856,125
1.0800900602083203,126
1.08358465186992,127
1.0791970871883407,130
1.0783126062895576,131
1.0807249471114275,132
1.0823424577234988,133
1.0776267343676622,134
1.0774633718371902,135
1.0770420189931116,136
1.087185874355798,138
1.089945441572925,139
1.0896365123317395,140
1.089278100772794,141
1.0887681487934318,142
1.0886574866392902,143
1.0881253470359615,144
1.0875592206741267,145
1.0870883338719288,146
1.0866869942306288,147
1.0864626107467057,148
1.0861857806411237,149
1.0864648051752486,150
1.0790179591296225,153
1.0778227254733397,154
1.0805913567953596,155
1.0816147518739427,156
1.076076394250986,157
1.0754887812133802,158
1.07514638532205,159
1.07538188635737,160
1.07863503277688,161
1.0764760769915789,162
1.0735884639583697,163
1.0739724224492306,164
1.0733618641851557,165
1.0766462545291766,166
1.0770596288422567,167
1.072246004666745,168
1.0722771324494218,169
1.0715788068252436,170
1.073153833533624,171
1.0763225476021605,172
1.07214937054637,173
1.0715244694476809,174
1.074373717885173,175
1.0760274637122436,176
1.0759883602115536,177
1.0759212068088573,178
1.0758580634874164,179
1.0760786539534593,180
1.0762232269072385,181
1.0760997843996378,182
1.0758677949818818,183
1.075821614184342,184
1.075681951708546,185
1.0756450314183326,186
1.0803372175843071,187
1.082324674522325,188
1.0761463643686806,191
1.07543766378652,192
1.0733798814437296,193
1.077051965229093,194
1.0756362946630844,195
1.07058436342132,196
1.0703015834309166,197
1.0686348324046282,198
1.0715175655856193,199
1.072798911789313,200
1.067623556965314,201
1.0673081748837063,202
1.0673419734114589,203
1.0676780499105831,204
1.0708738969666918,205
1.0681370341680427,206
1.0644217325035292,207
1.0638406069182906,208
1.057942090556929,211
1.0624910986471487,212
1.0604297444794604,213
1.0563055947013602,214
1.053179453345326,218
1.0552724470525052,219
1.0597218687684091,220
1.0575888889016127,221
1.0531636741770738,222
1.0529766557925324,223
1.0522977209161244,224
1.0556244428979618,225
1.0571351913515985,226
1.0509559154642751,227
1.0510178219180748,228
1.0507486700315276,229
1.051031634580596,230
1.0544902814585626,231
1.0552707123437202,232
1.0554980114051666,233
1.056048205483524,234
1.056512292767426,235
1.056604426221078,236
1.0567981993629445,237
1.0564214327246582,238
1.0570405231914712,239
1.056652917354736,240
1.057221901197419,241
1.0573861861027891,242
1.0537180436485158,243
1.048552895046619,244
1.0484965523357843,245
1.047005999177724,246
1.051400914440176,247
1.0526680269909647,248
1.0464628021050544,249
1.0455760164279797,250
1.0452100335137473,251
1.0448467702431898,252
1.048649455978058,253
1.0462550386153993,254
1.0418695951664247,255
1.0412129544774371,256
1.040311551232293,257
1.0444071674407454,258
1.0460133199497648,259
1.0400291768307426,260
1.0396431825487795,261
1.0391466596110206,262
1.039297738878247,263
1.0429229327846483,264
1.0410457235543549,265
1.036414139478076,266
1.0492256525820252,268
1.0491365044853178,269
1.0488254866426263,270
1.049313869359377,271
1.0488623785463762,272
1.048568787086224,273
1.0480520786535197,274
1.047774525141012,275
1.0474179133447663,278
1.0473604591665335,279
1.0444364600756746,280
1.0381981084682916,281
1.0371179307274314,282
1.03566834946389,283
1.038909194171577,284
1.0412034451616847,285
1.0352260597452236,286
1.0338662320772016,287
1.0328360344744851,288
1.038277739322286,291
1.0296288345173998,294
1.028830737609372,295
1.0340948902551546,296
1.033408400714766,297
1.0273753048231171,298
1.0279366161531271,299
1.0267709703311496,300
1.027545306508543,301
1.03117532948135,302
1.0264240085729242,303
1.024461288608208,304
1.0236467760140613,305
1.0224656395098108,306
1.0272885310677893,307
1.0282796931151594,308
1.0287629514232393,309
1.029061374706366,310
1.030419668171163,311
1.0306028199094328,312
1.0308558506493526,313
1.0308979975703068,314
1.03113055446574,315
1.0311372985030829,316
1.038414351232437,318
1.0423796614553251,319
1.0430848700198254,320
1.0352174323560277,321
1.0346437149835532,322
1.033022499083062,323
1.033090530399983,324
1.0370830761962502,325
1.0343460798429565,326
1.0289191889441938,327
1.0277247046457116,328
1.0254274851704857,329
1.0271438352388422,330
1.022110019465476,331
1.0206720304515784,332
1.0211040614100284,333
1.019468066607093,334
1.018037920272878,335
1.023289550729654,336
1.0242747147298523,337
1.024504080871676,338
1.024537623882452,339
1.0247041688384542,340
1.026807677688111,341
1.0280964600419098,342
1.028739576997156,343
1.0237509927533308,344
1.0239373567998813,345
1.0259855003047802,346
1.0260072179386928,347
1.0276176859105537,348
1.0268639502365993,349
1.022472255300631,350
1.022889981929735,351
1.0230383248875476,352
1.0220577495067609,355
1.018896934462969,356
1.0185247298694478,357
1.0176651280034577,358
1.018260567624388,359
1.0199047273582913,360
1.0161940523904782,361
1.0153977187350591,362
1.0154832954202178,363
1.0141456414442622,364
1.0172781780666078,365
1.0177874744532929,366
1.018055007631261,367
1.0180600802472703,368
1.0188013223460182,369
1.0190334097539733,370
1.018916703361807,371
1.018833377097895,372
1.0184073850689686,373
1.018093818419899,374
1.0178367196476827,375
1.0176124589911666,376
1.0171920490085782,377
1.0110854217512897,378
1.0082841948897183,379
1.0083505911521584,380
1.0097018482152649,383
1.007131847430216,384
1.0044804152680058,385
1.005288913085394,386
1.006983095505305,389
1.0040697677956203,390
1.0184840452815611,392
1.016591858419488,393
1.0088157502944526,394
1.007972490030407,395
1.0069816760516377,396
1.0062624793478685,397
1.0084766564551142,398
1.004662448987288,399
1.000341946564344,400
1.000438279163422,401
0.9996675962388828,402
1.0009731948810785,403
1.002212367257682,404
1.0020456017320427,405
1.001855682773014,406
1.001925843662498,407
1.0022226750112502,408
1.001286696906604,409
1.0008217525530263,410
1.000109620649983,411
0.9994241628579664,412
0.9991193912916644,413
0.998665268538982,414
0.9982406696116256,415
0.9973220992393904,416
0.9895071544174598,417
0.9888330242506528,418
0.9875980165686826,419
0.9864510325584704,420
0.990076378715404,421
0.9876764769728084,422
0.9819050245926562,423
0.9820034901058108,424
0.9817923981779018,425
0.9820320671130744,426
0.9850511753688947,427
0.9827494429473164,428
0.9786759274798484,429
0.9788909750273548,430
0.9772053917572308,431
0.9785384920559608,432
0.9807874465340518,433
0.977253165148035,434
0.9729068619247484,435
0.9736941694798844,436
0.9649814316003004,437
0.9673888726699432,440
0.9756382311139372,443
0.9760620838243508,444
0.9756959508608168,445
0.9750088699688212,446
0.9760803406867496,447
0.9732241909287628,450
0.9724262191526574,451
0.9714100576079758,452
0.9710439506817784,453
0.9704121238355068,454
0.95168732080192,458
0.9489804379779264,459
0.9463752620636932,460
0.9529218390442012,461
0.9554669500265156,462
0.945514106544703,463
0.9422651570558216,464
0.9409742579124334,465
0.937288412598992,466
0.9439437447468784,467
0.946609097498932,468
0.9367240523827932,469
0.9333179883396844,470
0.95082727961383,473
0.9507639000497952,474
0.9561068744919718,475
0.9513544945068344,476
0.94220137421184,477
0.940346493805972,478
0.937577536246156,479
0.937420028741073,480
0.9428110338031406,481
0.939385235254516,482
0.9268454993915024,485
0.92348939088836,486
0.9309549922976535,487
0.9327498110170342,488
0.9229958454628608,489
0.9242006185875802,490
0.9230445989865892,491
0.921305929736139,492
0.9264618117753614,493
0.927196606494828,494
0.9203226891206704,495
0.919403817950318,496
0.9185461284344676,497
0.9160965480256102,498
0.920744409408421,499
0.9218565297618078,500
0.9219871074175644,501
0.9218348982694912,502
0.9218878654215672,503
0.922232759713637,504
0.9226430024639888,505
0.9224270773049312,506
0.9219065190793004,507
0.9213718624522896,508
0.9204536272639744,509
0.9184724502980756,510
0.9178255153549983,511
0.9167551624857566,512
0.9108995017435646,513
0.9038935525110716,514
0.9029671512796682,515
0.9013028554764588,516
0.9017733784890892,517
0.906428187467256,518
0.9031241473116154,519
0.8969621553183842,520
0.8963013165473868,521
0.919684893596148,523
0.9203407925420029,524
0.9182378286438402,525
0.9043923021066832,527
0.9027305224414484,528
0.8979376807718991,529
0.9007203617844411,530
0.9017758177498916,531
0.8945995071388761,532
0.8924335621165849,533
0.8912164234816,534
0.8896080105804955,535
0.8905225645124482,536
0.8921861145086947,537
0.8925748221362646,538
0.892177561087518,539
0.8924534773542838,540
0.892145725642358,541
0.8919043147516206,542
0.8918477651597385,543
0.8913004383055814,544
0.8913666073616149,545
0.8911504431990842,546
0.890735750323028,547
0.8906230735052354,548
0.890494205261394,549
0.8896682176077562,550
0.8675661637966066,552
0.8652227573615114,553
0.861988806541234,554
0.8672363550806139,555
0.8700400114948046,556
0.8644639060666783,557
0.86238514345645,558
0.8626867568396577,559
0.8652023586197473,562
0.8665650592614469,563
0.859707056401632,564
0.85928515872763,565
0.8595863863916193,566
0.8583244955973655,567
0.8609103537837584,568
0.8615421547881539,569
0.855368261176146,570
0.8531064061522287,571
0.859619068652103,572
0.856324585841028,573
0.8604226206676042,574
0.861020708848836,575
0.8568351010760482,576
0.8552874081314412,577
0.8560411850410894,578
0.8554727389286523,579
0.8590514893592829,582
0.8594397861325511,583
0.8592646195207436,584
0.8598106454452186,585
0.859879120317169,586
0.8598596556442626,587
0.8599400617457569,588
0.8596680754106938,589
0.8591376765541519,590
0.8588419541669055,591
0.8598371204477857,592
0.8580199868614713,593
0.8576758629197307,594
0.8559195877972527,595
0.8487312976701347,596
0.8468498405516769,597
0.8453780084972387,598
0.8420704503237921,599
0.8464471591416256,600
0.8482307687249993,601
0.8438035852880823,602
0.8396510302898648,603
0.8383921744616352,604
0.8377936225305938,605
0.8392664849441331,606
0.8441583420468177,607
0.8428994477877616,608
0.836750363430049,609
0.8352253866707144,610
0.8330891732405803,611
0.8317957114922336,612
0.8381528250805061,613
0.8394050548256402,614
0.8336982947346172,615
0.827025101055817,616
0.83076505621499,620
0.8271564461994032,621
0.7667957060527071,625
0.7602697717204911,626
0.7706521847030441,628
0.7389011037136015,630
0.7336378038184428,631
0.7282178055302442,632
0.7291820789182673,633
0.7391148021904304,634
0.7416672711772385,635
0.7163190976984382,637
0.7132317440553955,638
0.6982182234995769,641
0.6949505260792144,642
0.6921632231068209,643
0.6916857984984226,644
0.6965641984649089,645
0.707717863324973,647
0.7074350756938017,648
0.7074918946295696,649
0.7079126990058917,650
0.7081792582703237,651
0.7080991205867981,652
0.707929576553525,653
0.7072945564237543,654
0.7056856912079184,655
0.7037034159377598,656
0.7027261846173829,657
0.7016905183350488,658
0.7016583392833162,659
0.7025970670847457,660
0.7029040724538689,661
0.7022159797353069,662
0.7013580902062841,663
0.7010522321355737,664
0.7007830756023381,665
0.7053863163158269,668
0.699827803546933,669
0.6952823357344466,670
0.6926425403280043,671
0.6892970192482339,672
0.696087583482532,673
0.6955799173139487,674
0.695701081214386,675
0.689800710238317,676
0.6875189560013704,677
0.6854550345209374,678
0.6813336712215836,679
0.6811511630890053,680
0.6711125523416648,683
0.6657037897972433,684
0.6616036909511482,685
0.6606930086878613,686
0.6574587715184812,687
0.6607257112963989,688
0.6575377757866487,689
0.6555299103705234,690
0.6372210487220755,692
0.6206170101375541,694
0.6188876980186144,695
0.620631144766044,696
0.6179481101988529,697
0.6006537682170041,699
0.597395924521102,700
0.593992016363412,701
0.5913036035896049,702
0.5885660314314123,703
0.5908584079047969,704
0.590568657298391,705
0.5773459166153181,707
0.5744677117928028,708
0.5722620781244672,709
0.569746397954507,710
0.5669095742936641,711
0.5631561469974073,712
0.5603527377054718,713
0.5561320046357316,714
0.5524147826574399,715
0.5456926850061663,716
0.5193198684401361,721
0.513237473483664,722
0.509406468990599,723
0.5111570760558579,724
0.5193110391233793,725
0.4829825518801769,728
0.4738925933621605,729
0.4642718214284249,730
0.4578908607357235,731
0.4548770913728832,732
0.4619128764793085,733
0.4641091010829736,734
0.4618941928486126,735
0.4592530246615443,736
0.433570756929921,738
0.4290329838477493,739
0.4221684997552195,740
0.4171109748841246,741
0.4160629659597905,742
0.4238771626043043,744
0.4216326233301615,745
0.415661306821308,746
0.4066287498162264,747
0.3977735064266703,748
0.3936207826867886,749
0.3911238711718354,750
0.3860739744210342,751
0.3844861315595871,752
0.3769581108135575,753
0.3732972488715873,754
0.3721794928089288,755
0.4091084765718342,758
0.4115845083158937,759
0.409065222982381,760
0.4103265612626572,761
0.4114727292149105,764
0.4074808586320344,765
0.4048882932885718,766
0.3021419027187551,771
0.2864629444582101,773
0.2668693952343637,775
0.261114717255249,776
0.265426422852022,781
0.2578932855966753,782
0.2668890613371832,783
0.2679149349070169,784
0.2267223842514214,787
0.2175297308112034,788
0.2222394609199796,789
0.2240962278416853,790
0.2271566556983915,792
0.233773610798381,793
0.2270744831071001,794
0.2331697545892774,795
0.2333097260934682,796
0.2420652917421453,797
0.2369759528353405,798
0.2373810310255582,799
0.2148588651557386,801
0.2135898902763848,802
0.20847764088081,803
0.2083165478420596,804
0.1994648383978639,805
0.1949365594143781,806
0.1774515212549232,808
0.1768577058847906,809
0.1705572955885816,810
0.1743506306753168,811
0.171486558686162,812
0.1695651814253214,813
0.1707956369541801,814
0.162606853737282,815
0.1609063311301763,816
0.155284346207405,817
0.1239859231827949,820
0.118958390224845,821
0.1148756665317819,822
0.111944512061811,823
0.106114945375094,824
0.1007545754924008,825
0.0970828848831071,826
0.0976833032973878,827
0.0943006824658287,828
0.0930038155937109,829
0.090704466995535,830
0.091419512473065,831
0.0883872029809651,832
0.0878275612575349,833
0.0863209361837749,834
0.0866662509772731,835
0.0847062929319766,836
0.0833675744454711,837
0.0803960358808932,838
0.0816100633800709,839
0.081538446611975,840
0.0809425796006291,841
0.0796258680770982,842
0.0802727321126619,843
0.0871337198027797,844
0.0867521198768903,845
0.0881890722423568,846
0.0822501719076949,848
0.0837205568215782,849
0.0821530122118119,850
0.0825413882872578,851
0.082862588757731,852
0.0833700319670618,853
0.0798142002529451,854
0.0805106620701598,855
0.0764209191052147,856
0.0774505363404451,857
0.074531072384905,858
0.0730408189736349,859
0.0719056667721744,860
0.0731598675756854,861
0.0722778718522132,862
0.0707148462109206,863
0.0699743074264231,864
0.0584880983918312,866
