SOH,cycle
0.7841304564830018,621
0.7830825102901287,622
0.7833011546380284,623
0.7837018248377028,624
0.7807615100975625,625
0.7789120073950002,626
0.7795523710316559,627
0.7790450805563438,628
0.7824517529018209,629
0.7838269117570036,630
0.779956068348362,631
0.7781762275435398,632
0.7747063766529649,633
0.7735553744327177,634
0.8008326807467558,637
0.794807548386808,638
0.7896371806914262,639
0.7860170148656209,640
0.7858973307677637,641
0.7815817465467632,642
0.7769489893763408,643
0.7735284430326619,644
0.7706033387400577,645
0.7681984422359012,646
0.7665574702885269,647
0.7692841347417367,648
0.7643312507579854,649
0.7623371296951351,650
0.7603182957687782,651
0.7588154578569473,652
0.7587471122444391,653
0.7602773769779425,654
0.760077227331827,655
0.7592005206710937,656
0.7583868467462445,657
0.7574727802351227,658
0.759510265362632,659
0.7610230395071618,660
0.7621514463140642,661
0.7584930548364248,662
0.7565666426461704,663
0.7532118729688122,664
0.7526644829137368,665
0.7555898183593435,666
0.7559224714199217,667
0.7530297969894235,668
0.7512440082491771,669
0.7428300722773606,670
0.7410016303255738,671
0.7425118966762412,672
0.7468897203545417,673
0.747489589005049,674
0.7415056346941569,675
0.7408986895271177,676
0.7383252571417032,677
0.737103036857782,678
0.741386641823162,679
0.740073172776448,680
0.7378058840955575,681
0.7354263598778488,682
0.7330393805734019,683
0.7300897415885927,684
0.734147793741964,687
0.7301500414044297,688
0.727101498603687,689
0.72469882475857,690
0.7225708080991433,691
0.7194551197808865,692
0.714106545009237,693
0.7104899914594043,694
0.7087548047546415,695
0.7070849544874438,696
0.7080806270856304,697
0.7078876238784151,698
0.7064138085670812,699
0.6978574178177936,702
0.699987489234335,703
0.7017673646756535,704
0.7013928186985154,705
0.6938839635540877,706
0.6910866528667547,707
0.6869761643425107,708
0.6878277624859308,709
0.6871788546956559,710
0.6865230487422451,711
0.68551470521734,712
0.6795981732141883,713
0.6767883867095605,714
0.6730761010848632,715
0.6698446264226519,716
0.6715931195625586,717
0.6735019210160509,718
0.6724754752551085,719
0.6658200796408167,720
0.6653196851779235,721
0.6578483334908398,722
0.6551621335592088,723
0.651669925665125,724
0.6543776169953084,725
0.6505971918912365,726
0.634312478244915,729
0.6277899076372511,730
0.6234778409399229,731
0.618601895213887,732
0.6190949392474048,735
0.6108924841180734,736
0.6060439741684842,737
0.6037103759087676,738
0.6012695699312669,739
0.6044413178393002,740
0.6038904187583682,743
0.6022217313878873,744
0.6014978812501752,745
0.5982815864441484,746
0.5975406204305482,747
0.6044179104708078,748
0.6035536842465863,749
0.5982724728578841,750
0.5929685160354907,751
0.590101194299173,752
0.5732017106380916,754
0.5745185419085033,757
0.5791615812870816,758
0.5587525805201103,760
0.5538768050863716,761
0.5494789253530321,762
0.5501231148636094,763
0.5579268513295084,765
0.554914852080195,766
0.549922123946498,767
0.5337981177372697,769
0.531308697380453,770
0.5322463643823063,771
0.5327555543149884,772
0.527216630597934,773
0.5238637608070249,774
0.5185063822275495,775
0.5160069580604407,776
